"clade_name","Sample_10","Sample_11","Sample_12","Sample_13","Sample_14","Sample_15","Sample_16","Sample_17","Sample_18","Sample_19","Sample_2","Sample_20","Sample_21","Sample_22","Sample_23","Sample_24","Sample_25","Sample_26","Sample_27","Sample_28","Sample_29","Sample_3","Sample_31","Sample_32","Sample_33","Sample_34","Sample_35","Sample_36","Sample_37","Sample_38","Sample_39","Sample_4","Sample_40","Sample_41","Sample_42","Sample_43","Sample_44","Sample_45","Sample_5","Sample_7","Sample_8","Sample_9"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified|g__Intestinimonas|s__Intestinimonas_gabonensis",0.01766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-04,0,0,0,0,0,0,0,0,0,0,0.00184,0,0,0,0,0,0,0,0,0,0,4e-05,0,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified|g__Intestinimonas|s__Intestinimonas_massiliensis",0.02202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03494,0,0.00748,0,0,0,0,0,0,0,5e-05,0,0,0,0,0,0,0,0,0,0,0.04512,0,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified|g__Intestinimonas|s__Intestinimonas_sp_MSJ_38",0.0575,0.0042,0,0.0244,0.00241,0.00925,0.09356,0.15037,0.00134,0,0,0,0.02727,0,0.00591,0.05876,0,0.01872,0.44403,0,0.03091,0,0,0,0,0,0,0,0.07624,0,0,0,0.00441,0,0,0.01365,0,0.03849,0,0.08557,0,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified|g__Intestinimonas|s__Intestinimonas_timonensis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified|g__Levyella|s__Levyella_massiliensis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00227,0,0,0,0,0,0,0,9e-04,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified|g__Massilistercora|s__Massilistercora_timonensis",0,0,0,0.00204,0,0,0,0,0,0.02728,0.0822,0,0,1.16898,0,0,0,0,0,0,0,0.00672,0,0,0,0,0,0,0.0016,0,0,0,0,0,0,0.00445,0,0,0.01241,0,0,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Feifaniaceae|g__Feifania|s__Feifania_hominis",0.00271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7e-05,0.00139,0.00065,0,0,0,0,0,0,0,0,0.00038,0,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Anaerobutyricum|s__Anaerobutyricum_hallii",0.14692,4.24515,2.37023,1.2406,2.78658,1.59455,0.2505,0.37201,0.36156,0,2.26607,0.15043,0.20684,0,0.80283,1.6873,1.00439,0.88054,3.07536,0.08633,0.88736,0.00954,1.21361,0.45619,1.95483,4.81248,7.83656,0,1.42796,1.3807,2.50703,0,2.67101,3.73076,2.87731,0.00084,2.09819,2.6818,4.20669,0.14721,0,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Anaerobutyricum|s__Anaerobutyricum_soehngenii",0.29546,0,0,0.38567,0,1.39904,0.12929,0.77859,0.47482,0.00284,0.46727,0.24968,0.07092,2.51549,1.14624,0.07802,0.11526,0.03294,0.86904,0.00719,5.02645,2.94519,0.00125,1.37217,0.20674,0.42974,0,0,0.09375,0.57476,0.3921,4.55732,0.07487,0.17958,0.68277,1.74533,0.03682,0.07907,0,0.85069,1.51629,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Anaerosacchariphilus|s__Anaerosacchariphilus_sp_NSJ_68",0.01156,0,0,0.00036,0,0,0.00676,0.00156,0,0,0,0,0,0,0,0,0.0104,0,0,0,0,0,0,0,0,0,0,0,0.0035,0,0,0,0,0.00878,0.00963,0.00319,0,0,0,0.01807,0,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes_butyraticus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04189,0,0,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes_caccae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00075,0,0,0.00079,0,0.00539,0.0016,0,0.03405,0,0.05899,0,0,0.00044,0,0.03383,0,0,0,0,0,0.00048,0.21749,0,0,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes_hadrus",8.48271,5.65856,7.17457,1.23686,4.98001,2.31612,3.34821,2.27342,1.06395,0.00135,18.0599,0.20124,0.00364,0.29914,0.12622,1.63027,1.17018,2.15799,15.35408,1.72804,12.30039,33.74939,0.00565,1.11679,4.6758,8.51518,0,0.00205,1.15979,0.2684,1.6891,22.83586,1.01887,8.86586,5.23356,0,9.21018,12.61685,0.00321,14.95651,0.28427,6.27642
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Anaerotignum|s__Anaerotignum_faecicola",0.08373,0,0,0.01159,0.01259,0.00916,0.7342,0.49965,0.0106,0.02028,0,0,0.20056,0.04065,0.10559,0.09611,2.24323,0.0524,0.22548,0.12456,0.41679,0.00048,0,0.00222,0.0734,0.00569,0.01812,0,0.10195,0,0.00841,0,0.11783,0.03169,0.15617,0.0419,0,0,0,0.03215,0.01315,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Anaerotignum|s__Anaerotignum_lactatifermentans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05333,0,0,0.00025,0,0,0,0.04903,0,0,0.00056
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Anaerotignum|s__Anaerotignum_sp_MSJ_24",0.00538,0,0,0.00056,0,0.00775,0.02692,0.00082,0,0,0.00015,0,0,0,0.01189,0.00447,0,0.00956,0.00073,0,0.00347,0,0,0,0,0,0,0,0.00259,0,0,0,5e-05,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Bariatricus|s__Bariatricus_massiliensis",0,0,0,0,0,0,0,0,0.00027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_caecimuris",0,0.00094,0.00206,0,0.00113,0,0.00016,0.00081,0.66121,0,0,0.27199,0,0.00428,0,0,0,0,0.01001,0,0.07517,0,0.06132,0.06035,0.00227,0.00478,0.04309,0,0,0.33543,0.02713,0.11732,0,0.01023,0.05345,0.0861,0.00426,0.01526,0.08669,0,0,0.53578
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_faecicola",0,0,1.65363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02487,1.24503,0.60453,0,0,0.02449,0,0,0,0,0.9653,8.34307,0.20279,0,0,0,0,0,1.01553
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_faecis",0.09166,1.63872,1.49446,1.10256,0.74729,0.63959,0.07618,0.18731,0.1337,0.11925,0.14877,0.03157,0.37306,1.35456,0.67291,0.45199,0.30048,0.51568,1.10756,0.17756,1.92447,0.12947,0.33814,0.06484,0.54448,0.90476,0.70055,0,0.17184,0.58483,0.37157,0.83357,0.29922,0.10383,0.99196,0.13686,0.22014,0.36435,0.67998,0.31527,0.25303,0.81914
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_glucerasea",0.16308,0.938,0.00034,1.13958,0.2258,1.15031,0.0258,0.39248,0.1246,0.27651,0.49834,0.01309,0.2532,0.13927,0.32488,0.35745,0.08131,0.22484,0.6041,0.12808,0.81336,0.94044,1.23353,0,0.08349,0.27525,0.23392,0,0.35624,0.12384,0.24739,0.3013,0.16391,0.00558,0.15055,0.02777,0,0,0.08334,0.33201,0.13394,0.00083
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_hansenii",0,0,0,0,0,0,0,0.00062,2.82759,0,0,2.69608,0,0,0,0,0,0,0,0,0,0,0,0.17517,0,0.00797,0,0,0,0,0,0.24996,0,0,0,0,0.10598,0.00376,0,0,0,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_hydrogenotrophica",0,0,0.07451,0,0,0,0,0,0.10652,0,0,0.00171,0.63096,0,0.14844,0,1.377,0,0,0.3399,0,0,0.01598,0,0.11227,0.68234,0.19909,0,0,1.4293,0.02524,0,0,0,0,0,0.00577,0.01063,0,0,0,0.6553
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_luti",0.03224,0,0,0.04383,0,0.65291,0.28194,0.13733,1.01547,0,0.00541,0.83951,0,0.06604,0.87294,0.26571,0.00051,0.65056,2.31106,0.01344,2.65458,0.00262,0,0,2.26798,8.92256,0,0,0,0,0,0,0.25595,0,0,0.05182,0,0,0.00291,0.09977,0.07126,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_massiliensis",1.49208,7.42679,2.07184,0.32727,7.19941,0.70797,0.09903,0.68276,0.66724,0,0.76948,0.48258,0.08467,1.12124,1.44481,1.48878,1.19562,2.50956,0,0.54323,0,0.81665,0.40917,0,0.20075,0.35889,0.02053,0,0.48386,1.61126,2.87138,0,1.16962,0.30478,0.34796,0.24119,3.99344,1.82838,0,0.21333,0.87776,3.46833
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_obeum",0.72416,1.25035,2.63129,1.15454,1.29106,1.4292,0.28024,1.35638,0.06776,0.13887,3.95813,0.01423,0.57652,1.67486,0.48668,1.37462,2.4535,1.5691,1.63486,2.97724,0.65478,0.20849,0.4502,0,1.22494,2.11408,0.08967,0,1.14501,0.13125,1.1612,2.16654,0.69988,0.25435,0.25272,0.47346,0.75644,1.0702,1.98903,0.88036,0.15933,10.06026
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_producta",0,0,0,0,0,0,0,0,0,0.00402,0,0,0.03591,0.00053,0,0,0.00068,0,0.00588,0.00083,0.00986,0,0.03461,0.02075,0,0.00206,0.06366,0,0,0.01167,0,0.02772,0,0.13514,0.03435,0,0.00845,0.02436,0.04482,0,0,0.29342
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_schinkii",0,0,0,0.06266,0,0.02141,0,0,0,0,0,0,0,0,0,0.27513,0,0.72905,0,0,0,0,0,0,0,0,0,0,0.23184,0,0,0.87996,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_SGB4815",0.03142,0.10912,0.57756,0.20726,0.03737,0.1703,0.0015,0.02538,0.01437,0,0.11848,0.01578,0,0,0.10172,0.02819,0.00428,0.02216,0.02358,0.023,0.04281,0.9763,0.01263,0,0.16364,0.32928,0.00072,0,0.03109,0,0.05168,0,0.01864,0,0.00255,0.27292,0.0308,0.01231,0,0.03867,0.04081,1.41825
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_sp_An46",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00115,0,0,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_sp_MCC283",0,0,0,0.06345,0,0.13252,0,0,0,0,0.06123,0,0.08318,0,0,0.00067,0.11686,0.00057,0,0.18986,0,0.76201,6.23117,0,0,0,1.93059,0,0,0.00122,0.01773,0,1.07753,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_sp_OF03_15BH",0.0187,0,0,0.12986,0,0.17926,0,0,0,0,0,0,0,0,0.22573,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00216,0,0,0,0.00618,0,0,0,0,0,0,0.04138,0.04677,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_stercoris",0.00017,0,0,0.59511,0,1.18137,0.40252,0.49171,0.10838,0.00389,0,0,0,0.00027,0.72689,0,0,0,0,0,0,0,0,0.48069,0.67874,0.51718,0,0,0.00889,0,0,0,0,0,0,0,0,0,0,0.05839,0,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_wexlerae",0.31147,6.78408,6.66698,2.85464,6.64169,3.26089,1.92024,2.56169,3.6487,0.08595,0.23139,2.88514,0.30099,0.88563,4.86488,3.82741,2.41643,2.43357,10.51042,0.38311,18.68972,2.7363,10.06041,2.83688,4.79422,17.49204,11.96062,0,1.31136,2.38027,8.02381,6.43096,5.74068,10.04549,11.93117,8.09534,2.11073,1.1252,3.47781,0.83199,1.3831,20.62482
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Brotolimicola|s__Brotolimicola_acetigignens",0.01941,0.00188,0.0047,0.19772,0.00234,0.01475,0.03871,0.00674,0,0,0.10467,0,0,0.07175,0.06054,0.16839,0.0388,0.12967,0.04723,0.0014,0,0.03578,0,0.11451,0.39918,0.18055,0.01048,0,0.00483,0,0.00736,0.14445,0.02801,0.04263,1.29619,0.01302,0.00156,0.0229,0.45852,0.02073,0,0.02923
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Catenibacillus|s__Catenibacillus_scindens",0,0,0,0.00234,0,0.0011,0,0,0,0,0.0111,0,0,0.00898,0,0.00484,0.00417,0.00398,0,0.00178,0,0.00155,0,0,0,0,0,0,0,0.00177,0,0,0,0,0,0,0.00862,0.00346,0,0.00333,0,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_catus",0.19289,0.55969,0,0.25731,0.49077,0.47942,0.16321,0.42509,0.12599,0.02073,0.55994,0,0.47477,0.19764,0.79061,0.38068,0.62898,0.39204,0.50415,0.45348,0.61536,0.78978,0,0,0.18947,0.29328,0,0,0.32459,0.41481,0.3817,0.47228,0.42145,0,0,0.00982,0,0,0,0.18271,0.46994,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_comes",0.0613,1.41995,3.35275,0.25016,0.47146,0.86909,0.29044,0.72598,2.49991,0,0,0.4728,0.09867,0,0.63493,0.90584,0,0.6271,0,0,0,0,0,0,1.86777,0.19525,0,0,0.07761,0.25076,0.1077,0,1.49677,0.17954,0.65943,1.52308,0.70203,0.4872,0,0.12228,0.33102,0.50724
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_eutactus",0.17886,0,0,0.27563,0,0.41434,0,0,0,0.0364,0.40428,0,0,0.75222,0.01229,4.46834,0.01817,2.55862,0,0,0,0.10301,0.04902,0,0,0,2.51037,0,0.4282,0,0,0,0.36665,0,0,0.00036,0,0,0.61431,0.03167,0.02514,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_SGB106014",0,0,0,0,0,0,0,0,0.64521,0,0,0.03715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Cuneatibacter|s__Cuneatibacter_caecimuris",0,0,0,0,0.00077,0,0,0,0,0,0,0,0.00043,0,0,0,0,0,0,0,0.00033,0,0,0,0,7e-05,0,0,0,0.00208,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Cuneatibacter|s__Cuneatibacter_sp_NSJ_177",0,0,0,0.00122,0,0,0,0,0,0.00111,0,0,0.00189,0.02004,0.00276,0,0.00396,0,0,0.00721,0,0,0,0,0.00122,0,0,0,0.00108,0,0,0,0,0,0,0,0.00515,0.05708,0,0.00048,0,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Diplocloster|s__Diplocloster_agilis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00171,0,0.00059,0.00179,5e-05,0,0,0,0.00023,0,0,0,0.00382,0.00204,0,0,0,0,0,0.00143,0,0,0,0,0,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Diplocloster|s__Diplocloster_modestus",0,0,0,0,0,0,0,0,0,0.00128,0,0,0,0.00587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Dorea|s__Dorea_formicigenerans",0.36719,0.65211,0,0.62997,0.58275,0.65112,0.32117,1.39767,0.93765,0.00129,0.64252,0.32297,0,0.22928,1.79828,0.35757,0.10981,0.65195,0.81338,0.05256,1.25786,1.12465,0.78597,0.50951,1.50655,1.69251,1.26423,0,0.19502,0.39715,0.72105,0,2.25429,0.46651,1.34106,1.91473,0.40448,0.24127,0.00504,0.25495,0.58385,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Dorea|s__Dorea_longicatena",0.27083,3.77823,0,1.75088,3.21916,2.04793,1.11185,2.91642,9.79086,0.03449,0.42278,2.75906,0,0.59982,5.66301,1.99283,0.02015,1.69658,5.02386,0.06765,4.80408,2.41448,1.11609,1.54636,1.24459,1.47466,1.36999,0,0.36194,2.59362,3.39553,2.22133,4.39337,0,0,0.01786,1.21231,0.66682,0,0.49036,1.03095,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Dorea|s__Dorea_phocaeensis",0,0,0,0,0,0,0,0,0.18926,0,0,0.02877,0,0,0,0,0.0022,0,0,0.00055,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17892,0.05475,0,0,0,0,0,0,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Dorea|s__Dorea_sp_AF36_15AT",0.0527,0.4572,1.16908,0.26395,0.26678,0.34475,0.06876,0.10106,0.51675,0,0.05858,0.10295,0.01719,0,0.17553,0.23032,0.03877,0.32518,0.31848,0.20132,0.50505,0.39764,0,0,0.28617,0.69799,0,0,0.30012,0.46396,0.13274,0,0.31839,0,0,0.16036,0,0,0,0.07864,0,3.19381
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Eisenbergiella|s__Eisenbergiella_massiliensis",0,0,0,0,0,0,0.01832,0,0,0,0,0,0.03891,0,0,0,0,0,0,0,0.00792,0,0,0.01882,0,0.02237,0,0,0,0,0,0.00317,0,0,0,0,7e-04,0.06773,0,0,0,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Eisenbergiella|s__Eisenbergiella_sp_OF01_20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02439
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Eisenbergiella|s__Eisenbergiella_tayi",0.00192,0.01369,0,0,0.02368,0,0,0,0,0.63376,0,0,0.30649,0.25866,0,0,0.05288,0,0.00351,0.02542,0.00171,0,0,0,7e-05,0.05696,0,0,0.04035,0.0395,0,0.02975,0,0.01149,0.00278,0.00865,0,0,0,0.0065,0.00091,0.03378
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Enterocloster|s__Enterocloster_aldenensis",0,0,0,0,0,0,0.00176,0,0,0.06515,0,0,0,0.00398,0,0,0.00184,0,0.00153,0.0078,0.0094,0,0.00459,0.00218,0,0,0,0.00093,0.0075,0,0,0,0,0.00256,0.00255,0,0.0022,0.00803,0.00289,0.00237,0,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Enterocloster|s__Enterocloster_asparagiformis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017,0,0.00892,0,0,0,0.00549,0,0,0,0.01358,0,0.00829,0,0,0.02007,0.00963,0.00132,0,0,0,0,0,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Enterocloster|s__Enterocloster_bolteae",0,0,0,0,0,0,0.0057,0.00807,0,0.07088,0,0,0.01196,0.02759,0.0049,0.0083,0.05713,0.01111,0.00539,0.01945,0.11931,0,0.00295,0.04086,0.00752,0,0.00222,0,0.00747,0.00024,0.00992,0.00676,0,0.07935,0.04415,0.00015,0,0.04852,0.03101,0,0,0.00032
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Enterocloster|s__Enterocloster_citroniae",0.00062,0,0,0,0,0,0.00645,0,0,0.01579,0,0,0.00068,0.02045,0.00445,0,0.01273,6e-04,0.00073,0.00235,0.01351,0,0,0,0,0,0,0.00046,0.00018,0,0.0024,0,0,0.0186,0.00863,0.01159,0,0.00546,0.00244,0,0,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Enterocloster|s__Enterocloster_clostridioformis",0,0,0,0,0,0,0,0,0,0.01007,0,0,0,0.00869,0,0,0.00542,0,0,0,0.01487,0,0.00411,0,0,0,0,0,0,0,0,0,0,0.00099,0.00444,0,0,0,0.00089,0,0,7e-05
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Enterocloster|s__Enterocloster_hominis",0,0,0,0,0.03924,0,0,0,0.39249,0,0,0.03085,0,0,0.37322,0,0.97048,0,0,0.45797,0,0,0,0.13657,0,0,0,0,0.11939,0,0,0,0,0,0,0.78943,0.01027,0.0807,0,0,0,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Enterocloster|s__Enterocloster_lavalensis",0,0,0,0,0,0,0,0,0,0.006,0,0,0,0.00086,0,0,0.016,0.00483,0,0.00894,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00091,0,0,0,0.0302,0,0,0,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Faecalicatena|s__Faecalicatena_contorta",0.00107,0.01973,0,0,9e-04,0,0,0,0.00028,0.1212,0.00547,0,0.06507,0.00885,0.00095,0,0.06597,0,0.01922,0.06182,0.0067,0.01242,0,0.00998,0.01005,0.02729,0,0.01477,0.02237,0.02881,0,0.00045,0.00558,0.02933,0.05845,0,0,0.0337,0.0776,0.00568,0,0.04327
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Faecalicatena|s__Faecalicatena_fissicatena",0.04735,0,0,0.1205,0,0.18995,0.16854,0.14351,0,0.00639,0,0,0,0.66351,0.04442,2.5393,0,1.1159,4.34727,0,0.07999,0,0,0,1.46479,0.37388,0,0,0.02508,0,0,0,0.02908,0,0,0,0,0,0,0.00093,0.03437,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Faecalicatena|s__Faecalicatena_orotica",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00066,0,8e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Faecalimonas|s__Faecalimonas_umbilicata",0,0,0.01385,0,0,0,0,0,1.81462,0,0,2.03962,0,0,0,0,0,0,0,0,0,0,0,1.21882,0,0,0,0,0,0,0,0,0,0,0,0,0.04173,0.00172,0,0,0,0.25514
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Frisingicoccus|s__Frisingicoccus_caecimuris",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00248,0,0,0.33785,0,0,0.05462,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85142,0.28483,0,0,0,0,0,0,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Fusicatenibacter|s__Fusicatenibacter_saccharivorans",0.7424,4.83723,9.10612,0.99802,1.73271,1.49608,1.2995,0.98449,1.23177,0,0.56866,0.17623,0.17133,0.281,1.29877,1.94109,0.15513,2.36508,3.35811,0.11053,2.65959,0.2545,11.531,0.41489,4.9793,0.96263,5.52711,0,0.17763,1.15236,1.21729,1.34766,1.37817,1.50483,6.55037,0.08166,7.01383,2.69083,1.79536,1.22599,0.18892,3.0037
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Fusicatenibacter|s__Fusicatenibacter_sp_CLA_AA_H277",0.07248,0.21556,0.0788,0.08998,0.09105,0.07704,0.01398,0.00632,0.05447,0.00083,0.08871,0,0.00273,0.03088,0.00778,0.59954,0.02279,1.28566,0.68608,0.03743,0.19955,0.18485,0,0,0.1527,0.07852,0,0,0.00793,0.02055,0.17832,0,0.1152,0.08431,0.22035,0.00123,0.33469,0.1691,0,0.09136,0,0.11836
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__GGB28640|s__GGB28640_SGB4673",0,0,0.00132,0,0,0,0,0,0,0,0.03286,0,0,0,0,0,0,0,0,0,0,0.00103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08194,0,0,0
